"epochs"	"rss"	"correctness"	"etl"	"etp"	"etc"
2000	3.337129	0.000000	367.926406	0.000026	368.020482
2000	3.076971	0.000000	366.488378	0.000026	366.581479
2000	2.947539	0.000000	363.744551	0.000036	363.836980
2000	3.100541	0.000000	363.114462	0.000029	363.208270
2000	3.200043	0.000000	365.332265	0.000025	365.425311
2000	2.974392	0.000000	363.604473	0.000026	363.698678
2000	2.996478	0.000000	362.979995	0.000025	363.075581
2000	3.038260	0.000000	365.205929	0.000027	365.299523
2000	3.127658	0.000000	365.754872	0.000025	365.851250
2000	3.134866	0.000000	363.899719	0.000025	363.992143
2000	3.332175	0.000000	365.110461	0.000027	365.208172
2000	3.205747	0.000000	364.787316	0.000034	364.880977
2000	3.071506	0.000000	364.273766	0.000029	364.372804
2000	3.215818	0.000000	366.143799	0.000025	366.245156
2000	3.168022	0.000000	366.689764	0.000027	366.785632
2000	3.337407	0.000000	364.663611	0.000025	364.762114
2000	3.174507	0.000000	365.995698	0.000033	366.090904
2000	3.179483	0.000000	365.761614	0.000025	365.856201
2000	3.058563	0.000000	363.946079	0.000025	364.042668
2000	3.034243	0.000000	366.602221	0.000025	366.695727
2000	3.223150	0.000000	365.756730	0.000027	365.851838
2000	3.157187	0.000000	366.425125	0.000026	366.518608
2000	3.281062	0.000000	366.230978	0.000025	366.326212
2000	3.190273	0.000000	365.529210	0.000025	365.622434
2000	3.090804	0.000000	365.160979	0.000029	365.257854
2000	3.273739	0.000000	365.487876	0.000026	365.582214
2000	3.306824	0.000000	366.024042	0.000026	366.118795
2000	3.187241	0.000000	366.123498	0.000025	366.219119
2000	3.274898	0.000000	364.392574	0.000027	364.491320
2000	3.187347	0.000000	364.002688	0.000028	364.095766
2000	3.130280	0.000000	365.545469	0.000036	365.637296
2000	3.278657	0.000000	367.137098	0.000026	367.230873
2000	3.188973	0.000000	364.134110	0.000026	364.234656
2000	3.360576	0.000000	364.284715	0.000026	364.378009
2000	3.075619	0.000000	364.391353	0.000025	364.483913
2000	3.207041	0.000000	363.158305	0.000026	363.251713
2000	3.219652	0.000000	364.129441	0.000054	364.222106
2000	3.130958	0.000000	365.481767	0.000029	365.575913
2000	3.204498	0.000000	363.912506	0.000027	364.008506
2000	3.073183	0.000000	363.709236	0.000027	363.806599
2000	3.046283	0.000000	364.766638	0.000028	364.861249
2000	3.212237	0.000000	364.493720	0.000025	364.586161
2000	3.121526	0.000000	363.201250	0.000028	363.294333
2000	3.226872	0.000000	362.765972	0.000028	362.860380
2000	3.339720	0.000000	365.302358	0.000032	365.395785
2000	3.190578	0.000000	365.296015	0.000026	365.389566
