"epochs"	"rss"	"correctness"	"etl"	"etp"	"etc"
2000	3.177150	0.000000	366.852562	0.000028	366.952665
2000	3.418690	0.000000	367.882793	0.000026	367.983447
2000	3.090757	0.000000	367.744661	0.000033	367.844385
2000	3.096498	0.000000	370.075438	0.000027	370.175383
2000	3.258402	0.000000	368.383726	0.000026	368.485239
2000	3.314545	0.000000	368.926524	0.000046	369.029676
2000	3.156667	0.000000	366.407617	0.000027	366.507459
2000	3.140508	0.000000	368.201408	0.000026	368.305063
2000	3.203658	0.000000	367.284387	0.000026	367.384224
2000	3.213152	0.000000	369.126335	0.000027	369.226336
2000	3.282508	0.000000	367.477583	0.000027	367.578415
2000	3.187645	0.000000	367.476779	0.000026	367.577177
2000	3.238197	0.000000	367.906219	0.000027	368.006321
2000	3.148320	0.000000	368.614664	0.000028	368.715779
2000	3.315296	0.000000	369.397631	0.000025	369.497703
2000	3.334135	0.000000	369.704478	0.000026	369.807925
2000	3.104138	0.000000	368.666462	0.000028	368.766289
2000	3.070869	0.000000	370.548384	0.000027	370.649292
2000	3.162474	0.000000	370.068462	0.000026	370.168857
2000	3.129041	0.000000	367.809858	0.000026	367.910309
2000	3.504123	0.000000	368.157571	0.000026	368.257851
2000	3.124041	0.000000	368.283845	0.000027	368.383859
2000	3.163553	0.000000	368.271291	0.000026	368.371514
2000	3.128886	0.000000	368.371714	0.000026	368.472318
2000	3.221020	0.000000	366.749682	0.000026	366.850933
2000	3.230680	0.000000	369.843337	0.000026	369.956701
2000	3.186686	0.000000	397.295746	0.000026	397.414713
2000	3.238331	0.000000	390.031435	0.000026	390.144261
2000	3.151268	0.000000	369.009530	0.000026	369.113547
2000	3.188514	0.000000	368.719544	0.000026	368.821386
2000	3.209816	0.000000	368.507902	0.000026	368.613543
2000	3.268035	0.000000	368.464432	0.000026	368.565580
2000	3.044994	0.000000	368.465634	0.000026	368.567123
2000	3.236217	0.000000	368.964529	0.000027	369.067007
2000	3.231481	0.000000	368.944463	0.000027	369.051826
2000	3.109639	0.000000	371.216149	0.000026	371.318050
2000	3.008733	0.000000	369.184681	0.000026	369.290618
2000	3.163187	0.000000	369.250357	0.000026	369.352233
2000	3.131844	0.000000	372.618112	0.000026	372.719862
2000	3.133096	0.000000	368.575254	0.000026	368.675941
