1	882.738960	0.000000
2	14.631047	0.000000
3	10.700849	0.000000
4	9.072586	0.000000
5	8.158916	0.000000
6	7.548981	0.000000
7	7.098732	0.000000
8	6.745299	0.000000
9	6.456542	0.000000
10	6.214022	0.000000
11	6.006209	0.000000
12	5.825400	0.000000
13	5.666173	0.000000
14	5.524564	0.000000
15	5.397581	0.000000
16	5.282909	0.000000
17	5.178724	0.000000
18	5.083567	0.000000
19	4.996251	0.000000
20	4.915803	0.000000
21	4.841415	0.000000
22	4.772411	0.000000
23	4.708218	0.000000
24	4.648350	0.000000
25	4.592390	0.000000
26	4.539975	0.000000
27	4.490793	0.000000
28	4.444569	0.000000
29	4.401061	0.000000
30	4.360056	0.000000
31	4.321364	0.000000
32	4.284816	0.000000
33	4.250259	0.000000
34	4.217555	0.000000
35	4.186582	0.000000
36	4.157227	0.000000
37	4.129387	0.000000
38	4.102969	0.000000
39	4.077887	0.000000
40	4.054061	0.000000
41	4.031419	0.000000
42	4.009893	0.000000
43	3.989422	0.000000
44	3.969946	0.000000
45	3.951413	0.000000
46	3.933770	0.000000
47	3.916972	0.000000
48	3.900974	0.000000
49	3.885734	0.000000
50	3.871214	0.000000
51	3.857376	0.000000
52	3.844187	0.000000
53	3.831613	0.000000
54	3.819623	0.000000
55	3.808189	0.000000
56	3.797283	0.000000
57	3.786879	0.000000
58	3.776952	0.000000
59	3.767478	0.000000
60	3.758436	0.000000
61	3.749804	0.000000
62	3.741563	0.000000
63	3.733693	0.000000
64	3.726176	0.000000
65	3.718996	0.000000
66	3.712135	0.000000
67	3.705579	0.000000
68	3.699312	0.000000
69	3.693321	0.000000
70	3.687592	0.000000
71	3.682113	0.000000
72	3.676872	0.000000
73	3.671857	0.000000
74	3.667057	0.000000
75	3.662463	0.000000
76	3.658063	0.000000
77	3.653850	0.000000
78	3.649813	0.000000
79	3.645945	0.000000
80	3.642238	0.000000
81	3.638683	0.000000
82	3.635274	0.000000
83	3.632003	0.000000
84	3.628864	0.000000
85	3.625851	0.000000
86	3.622958	0.000000
87	3.620179	0.000000
88	3.617508	0.000000
89	3.614942	0.000000
90	3.612474	0.000000
91	3.610100	0.000000
92	3.607816	0.000000
93	3.605617	0.000000
94	3.603499	0.000000
95	3.601460	0.000000
96	3.599494	0.000000
97	3.597600	0.000000
98	3.595772	0.000000
99	3.594009	0.000000
100	3.592307	0.000000
101	3.590664	0.000000
102	3.589077	0.000000
103	3.587543	0.000000
104	3.586060	0.000000
105	3.584625	0.000000
106	3.583237	0.000000
107	3.581893	0.000000
108	3.580592	0.000000
109	3.579331	0.000000
110	3.578109	0.000000
111	3.576923	0.000000
112	3.575773	0.000000
113	3.574657	0.000000
114	3.573573	0.000000
115	3.572520	0.000000
116	3.571496	0.000000
117	3.570501	0.000000
118	3.569533	0.000000
119	3.568591	0.000000
120	3.567674	0.000000
121	3.566780	0.000000
122	3.565910	0.000000
123	3.565061	0.000000
124	3.564233	0.000000
125	3.563425	0.000000
126	3.562637	0.000000
127	3.561867	0.000000
128	3.561115	0.000000
129	3.560380	0.000000
130	3.559661	0.000000
131	3.558958	0.000000
132	3.558270	0.000000
133	3.557597	0.000000
134	3.556937	0.000000
135	3.556291	0.000000
136	3.555658	0.000000
137	3.555038	0.000000
138	3.554429	0.000000
139	3.553832	0.000000
140	3.553246	0.000000
141	3.552671	0.000000
142	3.552106	0.000000
143	3.551551	0.000000
144	3.551006	0.000000
145	3.550470	0.000000
