"epochs"	"rss"	"correctness"	"etl"	"etp"	"etc"
2000	3.083547	0.000000	401.329219	0.000026	401.453285
2000	3.033780	0.000000	391.601909	0.000027	391.721966
2000	3.133941	0.000000	372.177365	0.000027	372.290182
2000	3.926341	0.000000	371.087615	0.000027	371.201234
2000	3.142065	0.000000	373.679251	0.000028	373.792754
2000	3.728309	0.000000	372.586590	0.000027	372.699799
2000	3.164494	0.000000	372.598593	0.000026	372.712529
2000	3.186034	0.000000	373.299067	0.000026	373.413748
2000	3.482699	0.000000	373.063791	0.000027	373.185764
2000	2.997827	0.000000	372.970302	0.000027	373.090924
2000	3.175895	0.000000	375.035967	0.000027	375.151342
2000	3.090213	0.000000	372.096828	0.000026	372.228036
2000	3.522255	0.000000	373.240027	0.000027	373.358885
2000	3.259904	0.000000	372.435633	0.000026	372.549699
2000	2.967938	0.000000	380.925748	0.000027	381.041060
2000	3.237686	0.000000	365.755184	0.000026	365.871940
2000	3.205455	0.000000	372.014193	0.000027	372.131368
2000	3.072150	0.000000	371.368547	0.000027	371.481760
2000	3.904315	0.000000	372.432928	0.000027	372.545656
2000	3.195542	0.000000	372.103162	0.000026	372.218858
2000	3.623180	0.000000	376.578150	0.000027	376.695157
2000	3.581812	0.000000	373.794567	0.000027	373.908290
2000	3.427828	0.000000	374.613593	0.000027	374.729338
2000	3.218177	0.000000	371.974219	0.000027	372.087463
2000	3.204256	0.000000	374.854618	0.000027	374.974007
2000	2.938481	0.000000	374.633651	0.000027	374.747902
2000	3.466805	0.000000	373.498851	0.000027	373.613493
2000	3.263568	0.000000	372.640963	0.000026	372.754516
2000	3.335944	0.000000	376.108805	0.000027	376.222789
2000	2.994366	0.000000	372.998169	0.000026	373.112407
2000	2.969399	0.000000	373.076542	0.000026	373.197651
2000	2.848136	0.000000	374.430932	0.000026	374.544889
2000	3.434716	0.000000	374.249816	0.000026	374.364944
2000	3.138142	0.000000	373.888195	0.000027	374.009684
2000	2.960870	0.000000	377.682269	0.000027	377.796761
2000	3.174082	0.000000	373.639677	0.000027	373.757566
2000	3.292327	0.000000	374.739631	0.000027	374.854039
2000	3.027000	0.000000	363.382043	0.000027	363.497088
2000	3.308806	0.000000	379.526901	0.000026	379.643732
2000	3.497948	0.000000	365.067350	0.000049	365.181923
2000	2.992977	0.000000	374.276510	0.000027	374.395615
2000	3.283306	0.000000	373.401071	0.000027	373.514649
2000	3.121692	0.000000	379.317237	0.000027	379.430933
2000	3.275810	0.000000	373.372140	0.000027	373.491391
2000	3.085838	0.000000	368.182860	0.000027	368.296765
2000	3.260126	0.000000	373.438648	0.000027	373.560445
2000	3.289233	0.000000	373.520261	0.000027	373.633645
2000	3.538086	0.000000	373.134498	0.000026	373.248410
2000	3.235303	0.000000	370.674688	0.000026	370.788978
2000	3.224903	0.000000	373.417109	0.000027	373.531199
2000	3.569682	0.000000	372.682055	0.000026	372.801931
2000	3.183893	0.000000	372.545407	0.000027	372.659184
2000	3.249453	0.000000	370.231836	0.000027	370.345214
2000	3.063625	0.000000	373.542907	0.000026	373.656661
2000	3.251445	0.000000	371.872921	0.000026	371.986507
2000	3.030137	0.000000	373.396640	0.000027	373.513610
