"epochs"	"rss"	"correctness"	"etl"	"etp"	"etc"
2000	6.469243	0.000000	366.736368	0.000028	366.837315
2000	6.960421	0.000000	367.597445	0.000027	367.698061
2000	7.312781	0.000000	367.602703	0.000046	367.706578
2000	6.322205	0.000000	368.605857	0.000027	368.706758
2000	7.378476	0.000000	367.089144	0.000026	367.194423
2000	6.808725	0.000000	368.328620	0.000027	368.429626
2000	7.592581	0.000000	368.120011	0.000051	368.221123
2000	6.545611	0.000000	367.743172	0.000027	367.844228
2000	7.202998	0.000000	368.362485	0.000027	368.463183
2000	6.617347	0.000000	367.865628	0.000027	367.966533
2000	6.949269	0.000000	369.686019	0.000026	369.786692
