"epochs"	"rss"	"correctness"	"etl"	"etp"	"etc"
2000	6.750910	0.000000	364.595039	0.000025	364.687444
2000	7.027288	0.000000	365.008344	0.000025	365.101116
2000	7.948978	0.000000	364.444722	0.000027	364.543409
2000	6.907527	0.000000	364.936237	0.000027	365.029776
2000	6.148091	0.000000	365.643157	0.000026	365.737547
2000	7.319000	0.000000	366.288804	0.000026	366.381669
2000	6.933579	0.000000	366.284190	0.000025	366.377857
2000	6.864951	0.000000	366.938315	0.000028	367.031721
2000	7.652928	0.000000	363.743380	0.000028	363.836973
2000	6.240520	0.000000	365.390431	0.000026	365.485876
2000	7.441717	0.000000	363.424840	0.000050	363.518173
2000	6.797888	0.000000	365.476369	0.000026	365.572848
2000	7.366302	0.000000	365.104668	0.000025	365.199947
2000	6.755181	0.000000	364.960263	0.000026	365.053628
2000	7.408978	0.000000	365.947995	0.000029	366.041701
2000	6.465460	0.000000	366.648629	0.000025	366.743353
2000	7.860904	0.000000	365.370623	0.000026	365.467684
2000	7.076018	0.000000	364.987588	0.000025	365.084344
2000	6.789203	0.000000	365.496765	0.000027	365.588911
2000	6.575304	0.000000	364.356817	0.000031	364.450531
2000	6.828198	0.000000	364.507343	0.000026	364.600792
2000	7.740908	0.000000	366.823017	0.000025	366.917028
2000	7.141555	0.000000	364.839353	0.000026	364.932585
2000	7.075522	0.000000	365.603711	0.000026	365.699938
2000	6.413259	0.000000	363.855428	0.000025	363.950576
2000	6.603748	0.000000	366.357369	0.000026	366.451726
2000	6.977148	0.000000	366.031872	0.000025	366.128701
2000	6.594261	0.000000	367.157689	0.000026	367.252188
2000	7.409806	0.000000	365.950090	0.000042	366.044563
2000	6.586975	0.000000	363.091740	0.000028	363.184015
2000	7.427660	0.000000	364.636218	0.000026	364.729495
2000	6.392235	0.000000	363.409086	0.000026	363.502473
2000	6.677843	0.000000	364.686271	0.000026	364.778749
2000	7.030137	0.000000	362.741744	0.000032	362.834398
2000	6.579583	0.000000	363.350521	0.000026	363.445836
2000	6.628006	0.000000	365.969609	0.000025	366.063085
2000	6.862297	0.000000	364.756047	0.000026	364.851202
2000	7.164117	0.000000	363.715102	0.000031	363.809110
2000	7.409293	0.000000	364.806828	0.000025	364.900425
2000	6.483150	0.000000	366.031568	0.000026	366.130721
2000	7.261462	0.000000	366.154153	0.000025	366.248664
2000	6.720414	0.000000	364.266801	0.000026	364.360966
2000	6.342890	0.000000	363.761464	0.000028	363.854554
2000	7.040823	0.000000	364.883883	0.000026	364.979573
2000	7.105567	0.000000	365.303200	0.000025	365.401829
2000	7.227133	0.000000	364.564131	0.000026	364.661809
2000	7.863237	0.000000	365.373493	0.000025	365.466680
2000	6.500883	0.000000	366.092533	0.000025	366.186976
2000	7.152471	0.000000	388.238802	0.000026	388.344689
2000	7.123367	0.000000	397.664768	0.000025	397.769980
2000	7.554244	0.000000	367.274344	0.000043	367.372616
2000	6.092506	0.000000	366.192230	0.000029	366.287172
2000	6.987723	0.000000	364.255917	0.000026	364.354130
2000	7.249277	0.000000	365.568379	0.000025	365.661268
2000	7.009897	0.000000	366.363401	0.000028	366.456767
2000	15.084863	0.079137	365.352164	0.000025	365.446257
