0.033078,0.000684339,0,0.000391051,8.79864e-05
0.000684339,0,0.000391051,8.79864e-05,2.44407e-05
0,0.000391051,8.79864e-05,2.44407e-05,0.000175973
0.000391051,8.79864e-05,2.44407e-05,0.000175973,0.000493702
8.79864e-05,2.44407e-05,0.000175973,0.000493702,0.000129536
2.44407e-05,0.000175973,0.000493702,0.000129536,0.000205302
0.000175973,0.000493702,0.000129536,0.000205302,0.000259071
0.000493702,0.000129536,0.000205302,0.000259071,0.000107539
0.000129536,0.000205302,0.000259071,0.000107539,6.84339e-05
0.000205302,0.000259071,0.000107539,6.84339e-05,0.000171085
0.000259071,0.000107539,6.84339e-05,0.000171085,0.015598
0.000107539,6.84339e-05,0.000171085,0.015598,0.102221
6.84339e-05,0.000171085,0.015598,0.102221,0.29122
0.000171085,0.015598,0.102221,0.29122,0.0832303
0.015598,0.102221,0.29122,0.0832303,0.240482
0.102221,0.29122,0.0832303,0.240482,0.400226
0.29122,0.0832303,0.240482,0.400226,0.46426
0.0832303,0.240482,0.400226,0.46426,0.857755
0.240482,0.400226,0.46426,0.857755,0.771969
0.400226,0.46426,0.857755,0.771969,0.540271
0.46426,0.857755,0.771969,0.540271,0.429555
0.857755,0.771969,0.540271,0.429555,0.143697
0.771969,0.540271,0.429555,0.143697,0.0236048
0.540271,0.429555,0.143697,0.0236048,0.000237074
0.429555,0.143697,0.0236048,0.000237074,0.000124647
0.143697,0.0236048,0.000237074,0.000124647,0
0.0236048,0.000237074,0.000124647,0,9.04305e-05
0.000237074,0.000124647,0,9.04305e-05,0.000129536
0.000124647,0,9.04305e-05,0.000129536,9.77627e-06
0,9.04305e-05,0.000129536,9.77627e-06,6.59898e-05
9.04305e-05,0.000129536,9.77627e-06,6.59898e-05,3.17729e-05
0.000129536,9.77627e-06,6.59898e-05,3.17729e-05,0.000232186
9.77627e-06,6.59898e-05,3.17729e-05,0.000232186,4.88814e-06
6.59898e-05,3.17729e-05,0.000232186,4.88814e-06,1.71085e-05
3.17729e-05,0.000232186,4.88814e-06,1.71085e-05,0.0110227
0.000232186,4.88814e-06,1.71085e-05,0.0110227,0.0702767
4.88814e-06,1.71085e-05,0.0110227,0.0702767,0.156626
1.71085e-05,0.0110227,0.0702767,0.156626,0.151151
0.0110227,0.0702767,0.156626,0.151151,0.249671
0.0702767,0.156626,0.151151,0.249671,0.222493
0.156626,0.151151,0.249671,0.222493,0.3489
0.151151,0.249671,0.222493,0.3489,0.350122
0.249671,0.222493,0.3489,0.350122,0.55298
0.222493,0.3489,0.350122,0.55298,0.627524
0.3489,0.350122,0.55298,0.627524,0.273379
0.350122,0.55298,0.627524,0.273379,0.127443
0.55298,0.627524,0.273379,0.127443,0.0293141
0.627524,0.273379,0.127443,0.0293141,0.000547471
0.273379,0.127443,0.0293141,0.000547471,0
0.127443,0.0293141,0.000547471,0,0.000202858
0.0293141,0.000547471,0,0.000202858,0
0.000547471,0,0.000202858,0,0
0,0.000202858,0,0,0
0.000202858,0,0,0,7.57661e-05
0,0,0,7.57661e-05,0
0,0,7.57661e-05,0,5.13254e-05
0,7.57661e-05,0,5.13254e-05,5.62136e-05
7.57661e-05,0,5.13254e-05,5.62136e-05,0
0,5.13254e-05,5.62136e-05,0,0.0256725
5.13254e-05,5.62136e-05,0,0.0256725,0.135436
5.62136e-05,0,0.0256725,0.135436,0.155404
0,0.0256725,0.135436,0.155404,0.565689
0.0256725,0.135436,0.155404,0.565689,0.700113
0.135436,0.155404,0.565689,0.700113,0.522185
0.155404,0.565689,0.700113,0.522185,0.320794
0.565689,0.700113,0.522185,0.320794,0.344012
0.700113,0.522185,0.320794,0.344012,0.22853
0.522185,0.320794,0.344012,0.22853,0.200472
0.320794,0.344012,0.22853,0.200472,0.239675
0.344012,0.22853,0.200472,0.239675,0.0186727
0.22853,0.200472,0.239675,0.0186727,0.136364
0.200472,0.239675,0.0186727,0.136364,0.0685414
0.239675,0.0186727,0.136364,0.0685414,0.103418
0.0186727,0.136364,0.0685414,0.103418,0.28731
0.136364,0.0685414,0.103418,0.28731,0.692781
0.0685414,0.103418,0.28731,0.692781,0.774168
0.103418,0.28731,0.692781,0.774168,0.814984
0.28731,0.692781,0.774168,0.814984,0.792987
0.692781,0.774168,0.814984,0.792987,0.786877
0.774168,0.814984,0.792987,0.786877,0.621658
0.814984,0.792987,0.786877,0.621658,0.456684
0.792987,0.786877,0.621658,0.456684,0.218436
0.786877,0.621658,0.456684,0.218436,0.0400192
0.621658,0.456684,0.218436,0.0400192,0.000684339
0.456684,0.218436,0.0400192,0.000684339,0.000290844
0.218436,0.0400192,0.000684339,0.000290844,0
0.0400192,0.000684339,0.000290844,0,0
0.000684339,0.000290844,0,0,0
0.000290844,0,0,0,2.44407e-06
0,0,0,2.44407e-06,2.44407e-06
0,0,2.44407e-06,2.44407e-06,0.000112427
0,2.44407e-06,2.44407e-06,0.000112427,0
2.44407e-06,2.44407e-06,0.000112427,0,8.30983e-05
2.44407e-06,0.000112427,0,8.30983e-05,0.000200413
0.000112427,0,8.30983e-05,0.000200413,0.0198336
0,8.30983e-05,0.000200413,0.0198336,0
8.30983e-05,0.000200413,0.0198336,0,0.000119759
0.000200413,0.0198336,0,0.000119759,3.17729e-05
0.0198336,0,0.000119759,3.17729e-05,0
0,0.000119759,3.17729e-05,0,6.35458e-05
0.000119759,3.17729e-05,0,6.35458e-05,7.3322e-06
3.17729e-05,0,6.35458e-05,7.3322e-06,0.0130611
0,6.35458e-05,7.3322e-06,0.0130611,0.0948885
6.35458e-05,7.3322e-06,0.0130611,0.0948885,0.31615
7.3322e-06,0.0130611,0.0948885,0.31615,0.489679
0.0130611,0.0948885,0.31615,0.489679,0.654898
0.0948885,0.31615,0.489679,0.654898,0.777101
0.31615,0.489679,0.654898,0.777101,0.874619
0.489679,0.654898,0.777101,0.874619,0.831604
0.654898,0.777101,0.874619,0.831604,0.77148
0.777101,0.874619,0.831604,0.77148,0.634612
0.874619,0.831604,0.77148,0.634612,0.377496
0.831604,0.77148,0.634612,0.377496,0.186126
0.77148,0.634612,0.377496,0.186126,0.000630569
0.634612,0.377496,0.186126,0.000630569,0.0476202
0.377496,0.186126,0.000630569,0.0476202,0
0.186126,0.000630569,0.0476202,0,2.44407e-06
0.000630569,0.0476202,0,2.44407e-06,4.88814e-06
0.0476202,0,2.44407e-06,4.88814e-06,0
0,2.44407e-06,4.88814e-06,0,0
2.44407e-06,4.88814e-06,0,0,2.44407e-05
4.88814e-06,0,0,2.44407e-05,9.77627e-06
0,0,2.44407e-05,9.77627e-06,6.84339e-05
0,2.44407e-05,9.77627e-06,6.84339e-05,0
2.44407e-05,9.77627e-06,6.84339e-05,0,4.39932e-05
9.77627e-06,6.84339e-05,0,4.39932e-05,2.44407e-06
6.84339e-05,0,4.39932e-05,2.44407e-06,0
0,4.39932e-05,2.44407e-06,0,0
4.39932e-05,2.44407e-06,0,0,0
2.44407e-06,0,0,0,0.00610528
0,0,0,0.00610528,0.0672461
0,0,0.00610528,0.0672461,0.362098
0,0.00610528,0.0672461,0.362098,0.391427
0.00610528,0.0672461,0.362098,0.391427,0.344745
0.0672461,0.362098,0.391427,0.344745,0.218925
0.362098,0.391427,0.344745,0.218925,0.223984
0.391427,0.344745,0.218925,0.223984,0.422956
0.344745,0.218925,0.223984,0.422956,0.755349
0.218925,0.223984,0.422956,0.755349,0.292931
0.223984,0.422956,0.755349,0.292931,0.467682
0.422956,0.755349,0.292931,0.467682,0.218338
0.755349,0.292931,0.467682,0.218338,0.040899
0.292931,0.467682,0.218338,0.040899,0.000273736
0.467682,0.218338,0.040899,0.000273736,0.000337281
0.218338,0.040899,0.000273736,0.000337281,0
0.040899,0.000273736,0.000337281,0,0
0.000273736,0.000337281,0,0,4.88814e-06
0.000337281,0,0,4.88814e-06,0
0,0,4.88814e-06,0,0
0,4.88814e-06,0,0,0
4.88814e-06,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,8.79864e-05
0,0,0,8.79864e-05,0.0120712
0,0,8.79864e-05,0.0120712,0.110775
0,8.79864e-05,0.0120712,0.110775,0.199666
8.79864e-05,0.0120712,0.110775,0.199666,0.39216
0.0120712,0.110775,0.199666,0.39216,0.565934
0.110775,0.199666,0.39216,0.565934,0.520474
0.199666,0.39216,0.565934,0.520474,0.317861
0.39216,0.565934,0.520474,0.317861,0.319816
0.565934,0.520474,0.317861,0.319816,0.311262
0.520474,0.317861,0.319816,0.311262,0.18307
0.317861,0.319816,0.311262,0.18307,0.229141
0.319816,0.311262,0.18307,0.229141,0.110042
0.311262,0.18307,0.229141,0.110042,0.0250004
0.18307,0.229141,0.110042,0.0250004,0.000613461
0.229141,0.110042,0.0250004,0.000613461,2.68847e-05
0.110042,0.0250004,0.000613461,2.68847e-05,2.44407e-06
0.0250004,0.000613461,2.68847e-05,2.44407e-06,0.000161308
0.000613461,2.68847e-05,2.44407e-06,0.000161308,0
2.68847e-05,2.44407e-06,0.000161308,0,4.88814e-06
2.44407e-06,0.000161308,0,4.88814e-06,0.0002884
0.000161308,0,4.88814e-06,0.0002884,4.88814e-06
0,4.88814e-06,0.0002884,4.88814e-06,0
4.88814e-06,0.0002884,4.88814e-06,0,0
0.0002884,4.88814e-06,0,0,5.37695e-05
4.88814e-06,0,0,5.37695e-05,0.0178124
0,0,5.37695e-05,0.0178124,0.112755
0,5.37695e-05,0.0178124,0.112755,0.342546
5.37695e-05,0.0178124,0.112755,0.342546,0.352078
0.0178124,0.112755,0.342546,0.352078,0.492856
0.112755,0.342546,0.352078,0.492856,0.630946
0.342546,0.352078,0.492856,0.630946,0.756571
0.352078,0.492856,0.630946,0.756571,0.841869
0.492856,0.630946,0.756571,0.841869,0.604794
0.630946,0.756571,0.841869,0.604794,0.507032
0.756571,0.841869,0.604794,0.507032,0.442753
0.841869,0.604794,0.507032,0.442753,0.216627
0.604794,0.507032,0.442753,0.216627,0.0367197
0.507032,0.442753,0.216627,0.0367197,0.341568
0.442753,0.216627,0.0367197,0.341568,0
0.216627,0.0367197,0.341568,0,0.000359278
0.0367197,0.341568,0,0.000359278,0
0.341568,0,0.000359278,0,0.682516
0,0.000359278,0,0.682516,0
0.000359278,0,0.682516,0,5.86576e-05
0,0.682516,0,5.86576e-05,2.44407e-05
0.682516,0,5.86576e-05,2.44407e-05,0.76097
0,5.86576e-05,2.44407e-05,0.76097,2.44407e-06
5.86576e-05,2.44407e-05,0.76097,2.44407e-06,3.91051e-05
2.44407e-05,0.76097,2.44407e-06,3.91051e-05,0.620192
0.76097,2.44407e-06,3.91051e-05,0.620192,0
2.44407e-06,3.91051e-05,0.620192,0,0
3.91051e-05,0.620192,0,0,0.0183207
0.620192,0,0,0.0183207,0.126735
0,0,0.0183207,0.126735,0
0,0.0183207,0.126735,0,0.36161
0.0183207,0.126735,0,0.36161,0.205091
0.126735,0,0.36161,0.205091,0.188032
0,0.36161,0.205091,0.188032,0.222078
0.36161,0.205091,0.188032,0.222078,0.274845
0.205091,0.188032,0.222078,0.274845,0.031245
0.188032,0.222078,0.274845,0.031245,0.243317
0.222078,0.274845,0.031245,0.243317,0
0.274845,0.031245,0.243317,0,0
0.031245,0.243317,0,0,0
0.243317,0,0,0,7.3322e-06
0,0,0,7.3322e-06,0
0,0,7.3322e-06,0,0
0,7.3322e-06,0,0,0
7.3322e-06,0,0,0,0.0985546
0,0,0,0.0985546,0.12781
0,0,0.0985546,0.12781,0.293664
0,0.0985546,0.12781,0.293664,0.0090626
0.0985546,0.12781,0.293664,0.0090626,0
0.12781,0.293664,0.0090626,0,0.38605
0.293664,0.0090626,0,0.38605,0.270446
0.0090626,0,0.38605,0.270446,0.536116
0,0.38605,0.270446,0.536116,0.780034
0.38605,0.270446,0.536116,0.780034,0.696936
0.270446,0.536116,0.780034,0.696936,0.581576
0.536116,0.780034,0.696936,0.581576,0.247716
0.780034,0.696936,0.581576,0.247716,0.478925
0.696936,0.581576,0.247716,0.478925,0.0575676
0.581576,0.247716,0.478925,0.0575676,0
0.247716,0.478925,0.0575676,0,0.000454597
0.478925,0.0575676,0,0.000454597,2.44407e-06
0.0575676,0,0.000454597,2.44407e-06,0.000369054
0,0.000454597,2.44407e-06,0.000369054,0
0.000454597,2.44407e-06,0.000369054,0,5.62136e-05
2.44407e-06,0.000369054,0,5.62136e-05,2.44407e-06
0.000369054,0,5.62136e-05,2.44407e-06,4.88814e-06
0,5.62136e-05,2.44407e-06,4.88814e-06,2.68847e-05
5.62136e-05,2.44407e-06,4.88814e-06,2.68847e-05,4.88814e-06
2.44407e-06,4.88814e-06,2.68847e-05,4.88814e-06,2.44407e-06
4.88814e-06,2.68847e-05,4.88814e-06,2.44407e-06,6.35458e-05
2.68847e-05,4.88814e-06,2.44407e-06,6.35458e-05,0.000114871
4.88814e-06,2.44407e-06,6.35458e-05,0.000114871,4.64373e-05
2.44407e-06,6.35458e-05,0.000114871,4.64373e-05,0.00711224
6.35458e-05,0.000114871,4.64373e-05,0.00711224,0.0474491
0.000114871,4.64373e-05,0.00711224,0.0474491,0.116494
4.64373e-05,0.00711224,0.0474491,0.116494,0.193042
0.00711224,0.0474491,0.116494,0.193042,0.237255
0.0474491,0.116494,0.193042,0.237255,0.16997
0.116494,0.193042,0.237255,0.16997,0.353789
0.193042,0.237255,0.16997,0.353789,0.238453
0.237255,0.16997,0.353789,0.238453,0.126417
0.16997,0.353789,0.238453,0.126417,0.202354
0.353789,0.238453,0.126417,0.202354,0.124731
0.238453,0.126417,0.202354,0.124731,0.0882406
0.126417,0.202354,0.124731,0.0882406,0.0236268
0.202354,0.124731,0.0882406,0.0236268,0.000481481
0.124731,0.0882406,0.0236268,0.000481481,1.95525e-05
0.0882406,0.0236268,0.000481481,1.95525e-05,2.44407e-05
0.0236268,0.000481481,1.95525e-05,2.44407e-05,0
0.000481481,1.95525e-05,2.44407e-05,0,0.000134424
1.95525e-05,2.44407e-05,0,0.000134424,0.000107539
2.44407e-05,0,0.000134424,0.000107539,0.000141756
0,0.000134424,0.000107539,0.000141756,0.000112427
0.000134424,0.000107539,0.000141756,0.000112427,0.000129536
0.000107539,0.000141756,0.000112427,0.000129536,0.000112427
0.000141756,0.000112427,0.000129536,0.000112427,0.000234631
0.000112427,0.000129536,0.000112427,0.000234631,0.00387385
0.000129536,0.000112427,0.000234631,0.00387385,0.0386505
0.000112427,0.000234631,0.00387385,0.0386505,0.0793931
0.000234631,0.00387385,0.0386505,0.0793931,0.0857721
0.00387385,0.0386505,0.0793931,0.0857721,0.119842
0.0386505,0.0793931,0.0857721,0.119842,0.218461
0.0793931,0.0857721,0.119842,0.218461,0.333992
0.0857721,0.119842,0.218461,0.333992,0.379207
0.119842,0.218461,0.333992,0.379207,0.311017
0.218461,0.333992,0.379207,0.311017,0.267513
0.333992,0.379207,0.311017,0.267513,0.434687
0.379207,0.311017,0.267513,0.434687,0.273134
0.311017,0.267513,0.434687,0.273134,0.0318804
0.267513,0.434687,0.273134,0.0318804,0.000334837
0.434687,0.273134,0.0318804,0.000334837,0
0.273134,0.0318804,0.000334837,0,0
0.0318804,0.000334837,0,0,0
0.000334837,0,0,0,0
0,0,0,0,2.19966e-05
0,0,0,2.19966e-05,4.88814e-06
0,0,2.19966e-05,4.88814e-06,1.46644e-05
0,2.19966e-05,4.88814e-06,1.46644e-05,2.44407e-06
2.19966e-05,4.88814e-06,1.46644e-05,2.44407e-06,2.44407e-06
4.88814e-06,1.46644e-05,2.44407e-06,2.44407e-06,2.19966e-05
1.46644e-05,2.44407e-06,2.44407e-06,2.19966e-05,0.0140045
2.44407e-06,2.44407e-06,2.19966e-05,0.0140045,0.0859676
2.44407e-06,2.19966e-05,0.0140045,0.0859676,0.361121
2.19966e-05,0.0140045,0.0859676,0.361121,0.316639
0.0140045,0.0859676,0.361121,0.316639,0.162614
0.0859676,0.361121,0.316639,0.162614,0.147803
0.361121,0.316639,0.162614,0.147803,0.514364
0.316639,0.162614,0.147803,0.514364,0.878041
0.162614,0.147803,0.514364,0.878041,0.783944
0.147803,0.514364,0.878041,0.783944,0.654409
0.514364,0.878041,0.783944,0.654409,0.474281
0.878041,0.783944,0.654409,0.474281,0.2353
0.783944,0.654409,0.474281,0.2353,0.0249906
0.654409,0.474281,0.2353,0.0249906,0.535627
0.474281,0.2353,0.0249906,0.535627,0.236718
0.2353,0.0249906,0.535627,0.236718,0.163811
0.0249906,0.535627,0.236718,0.163811,0.0733074
0.535627,0.236718,0.163811,0.0733074,0.0174018
0.236718,0.163811,0.0733074,0.0174018,0.0002884
0.163811,0.0733074,0.0174018,0.0002884,0.00015642
0.0733074,0.0174018,0.0002884,0.00015642,0
0.0174018,0.0002884,0.00015642,0,0
0.0002884,0.00015642,0,0,0
0.00015642,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0.0140021
0,0,0,0.0140021,0.0828881
0,0,0.0140021,0.0828881,0.180993
0,0.0140021,0.0828881,0.180993,0.370653
0.0140021,0.0828881,0.180993,0.370653,0.553224
0.0828881,0.180993,0.370653,0.553224,0.449352
0.180993,0.370653,0.553224,0.449352,0.867287
0.370653,0.553224,0.449352,0.867287,0.766836
0.553224,0.449352,0.867287,0.766836,0.00435044
0.449352,0.867287,0.766836,0.00435044,0.0355954
0.867287,0.766836,0.00435044,0.0355954,0.106449
0.766836,0.00435044,0.0355954,0.106449,0.153937
0.00435044,0.0355954,0.106449,0.153937,0.286821
0.0355954,0.106449,0.153937,0.286821,0.110286
0.106449,0.153937,0.286821,0.110286,0.313461
0.153937,0.286821,0.110286,0.313461,0.297819
0.286821,0.110286,0.313461,0.297819,0.300752
0.110286,0.313461,0.297819,0.300752,0.246494
0.313461,0.297819,0.300752,0.246494,0.238257
0.297819,0.300752,0.246494,0.238257,0.118229
0.300752,0.246494,0.238257,0.118229,0.0274322
0.246494,0.238257,0.118229,0.0274322,0.000907727
0.238257,0.118229,0.0274322,0.000907727,0.000129536
0.118229,0.0274322,0.000907727,0.000129536,0.000237074
0.0274322,0.000907727,0.000129536,0.000237074,0.000317729
0.000907727,0.000129536,0.000237074,0.000317729,0.000317729
0.000129536,0.000237074,0.000317729,0.000317729,0.000332393
0.000237074,0.000317729,0.000317729,0.000332393,0.000224854
0.000317729,0.000317729,0.000332393,0.000224854,0.000479037
0.000317729,0.000332393,0.000224854,0.000479037,0.000351946
0.000332393,0.000224854,0.000479037,0.000351946,0.0004326
0.000224854,0.000479037,0.000351946,0.0004326,0.000435044
0.000479037,0.000351946,0.0004326,0.000435044,0.000329949
0.000351946,0.0004326,0.000435044,0.000329949,7.3322e-05
0.0004326,0.000435044,0.000329949,7.3322e-05,0.000151532
0.000435044,0.000329949,7.3322e-05,0.000151532,0.000239519
0.000329949,7.3322e-05,0.000151532,0.000239519,0.000305508
7.3322e-05,0.000151532,0.000239519,0.000305508,0.000574356
0.000151532,0.000239519,0.000305508,0.000574356,0.000662342
0.000239519,0.000305508,0.000574356,0.000662342,0.00711224
0.000305508,0.000574356,0.000662342,0.00711224,0.078
0.000574356,0.000662342,0.00711224,0.078,0.209735
0.000662342,0.00711224,0.078,0.209735,0.453262
0.00711224,0.078,0.209735,0.453262,0.411713
0.078,0.209735,0.453262,0.411713,0.524384
0.209735,0.453262,0.411713,0.524384,0.395827
0.453262,0.411713,0.524384,0.395827,0.511431
0.411713,0.524384,0.395827,0.511431,0.40658
0.524384,0.395827,0.511431,0.40658,0.0956706
0.395827,0.511431,0.40658,0.0956706,0.108477
0.511431,0.40658,0.0956706,0.108477,0.154133
0.40658,0.0956706,0.108477,0.154133,0.0311228
0.0956706,0.108477,0.154133,0.0311228,0
0.108477,0.154133,0.0311228,0,0.000701447
0.154133,0.0311228,0,0.000701447,0.00013198
0.0311228,0,0.000701447,0.00013198,0.000141756
0,0.000701447,0.00013198,0.000141756,0.000835871
0.000701447,0.00013198,0.000141756,0.000835871,0.000229742
0.00013198,0.000141756,0.000835871,0.000229742,0.000114871
0.000141756,0.000835871,0.000229742,0.000114871,6.84339e-05
0.000835871,0.000229742,0.000114871,6.84339e-05,6.11017e-05
0.000229742,0.000114871,6.84339e-05,6.11017e-05,0
0.000114871,6.84339e-05,6.11017e-05,0,0
6.84339e-05,6.11017e-05,0,0,0.000112427
6.11017e-05,0,0,0.000112427,0.000202858
0,0,0.000112427,0.000202858,0.000244407
0,0.000112427,0.000202858,0.000244407,8.79864e-05
0.000112427,0.000202858,0.000244407,8.79864e-05,0.00270069
0.000202858,0.000244407,8.79864e-05,0.00270069,0.0240227
0.000244407,8.79864e-05,0.00270069,0.0240227,0.131843
8.79864e-05,0.00270069,0.0240227,0.131843,0.302219
0.00270069,0.0240227,0.131843,0.302219,0.325926
0.0240227,0.131843,0.302219,0.325926,0.368942
0.131843,0.302219,0.325926,0.368942,0.114148
0.302219,0.325926,0.368942,0.114148,0.0490378
0.325926,0.368942,0.114148,0.0490378,0.137611
0.368942,0.114148,0.0490378,0.137611,0.579865
